IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,UGA,Uganda,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,0.2,,,0,,2.4,0.2 [0 – 2.4],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,LBR,Liberia,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,0.2,,,0,,3.9,0.2 [0 – 3.9],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,MOZ,Mozambique,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,0.2,,,0,,4.1,0.2 [0 – 4.1],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,LBR,Liberia,Year,2019,true,Residence Area Type,Urban,URB,,,,,,,,,,0.2,,,0,,4.2,0.2 [0 – 4.2],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,BDI,Burundi,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,0.2,,,0,,4.7,0.2 [0 – 4.7],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,GMB,Gambia,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,0.2,,,0,,5.6,0.2 [0 – 5.6],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,BDI,Burundi,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,0.2,,,0,,5,0.2 [0 – 5],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,MLI,Mali,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,0.3,,,0,,4.1,0.3 [0 – 4.1],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,GIN,Guinea,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,0.3,,,0,,4.6,0.3 [0 – 4.6],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,0.3,,,0,,5,0.3 [0 – 5],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,BDI,Burundi,Year,2019,true,Residence Area Type,Urban,URB,,,,,,,,,,0.3,,,0,,6.3,0.3 [0 – 6.3],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,0.4,,,0,,12.2,0.4 [0 – 12.2],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,MDG,Madagascar,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,0.4,,,0,,3.9,0.4 [0 – 3.9],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,ETH,Ethiopia,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,0.4,,,0,,4.3,0.4 [0 – 4.3],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,0.4,,,0,,6.5,0.4 [0 – 6.5],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,MWI,Malawi,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,0.5,,,0,,3.2,0.5 [0 – 3.2],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,UGA,Uganda,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,0.5,,,0,,3.3,0.5 [0 – 3.3],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,CAF,Central African Republic,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,0.5,,,0,,9.3,0.5 [0 – 9.3],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,0.7,,,0,,5.3,0.7 [0 – 5.3],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,TGO,Togo,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,0.8,,,0,,5.4,0.8 [0 – 5.4],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,BEN,Benin,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,0.8,,,0,,5.6,0.8 [0 – 5.6],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,ERI,Eritrea,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,0.9,,,0,,14.4,0.9 [0 – 14.4],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,MDG,Madagascar,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,0.9,,,0,,3.9,0.9 [0 – 3.9],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,0.9,,,0,,4.2,0.9 [0 – 4.2],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,MLI,Mali,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,0.9,,,0,,4.8,0.9 [0 – 4.8],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,CAF,Central African Republic,Year,2019,true,Residence Area Type,Urban,URB,,,,,,,,,,1,,,0,,18.1,1 [0 – 18.1],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,1,,,0,,5.1,1 [0 – 5.1],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,1,,,0,,8.8,1 [0 – 8.8],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,1.1,,,0,,5.1,1.1 [0 – 5.1],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,1.1,,,0,,8.9,1.1 [0 – 8.9],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,1.2,,,0,,24.2,1.2 [0 – 24.2],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,UGA,Uganda,Year,2019,true,Residence Area Type,Urban,URB,,,,,,,,,,1.2,,,0,,7.9,1.2 [0 – 7.9],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AMR,Americas,Country,HTI,Haiti,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,1.2,,,0,,8.4,1.2 [0 – 8.4],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,true,Residence Area Type,Urban,URB,,,,,,,,,,1.2,,,0,,8.6,1.2 [0 – 8.6],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,1.3,,,0,,12.2,1.3 [0 – 12.2],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,1.3,,,0,,6.6,1.3 [0 – 6.6],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,GMB,Gambia,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,1.4,,,0,,7.6,1.4 [0 – 7.6],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,1.4,,,0,,9.1,1.4 [0 – 9.1],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,RWA,Rwanda,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,1.5,,,0.1,,5.6,1.5 [0.1 – 5.6],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,GIN,Guinea,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,1.6,,,0,,6.9,1.6 [0 – 6.9],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,1.7,,,0,,12.6,1.7 [0 – 12.6],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,MLI,Mali,Year,2019,true,Residence Area Type,Urban,URB,,,,,,,,,,1.8,,,0.1,,7.4,1.8 [0.1 – 7.4],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,GMB,Gambia,Year,2019,true,Residence Area Type,Urban,URB,,,,,,,,,,1.9,,,0,,10.7,1.9 [0 – 10.7],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,MDG,Madagascar,Year,2019,true,Residence Area Type,Urban,URB,,,,,,,,,,1.9,,,0.1,,6.9,1.9 [0.1 – 6.9],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,MWI,Malawi,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,1.9,,,0.3,,5.3,1.9 [0.3 – 5.3],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,10.2,,,2.8,,21.3,10.2 [2.8 – 21.3],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,10.2,,,3.9,,20,10.2 [3.9 – 20],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,true,Residence Area Type,Urban,URB,,,,,,,,,,10.5,,,1.8,,29.4,10.5 [1.8 – 29.4],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,10.8,,,2,,26.7,10.8 [2 – 26.7],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Residence Area Type,Urban,URB,,,,,,,,,,10.9,,,3.1,,23.5,10.9 [3.1 – 23.5],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,EUR,Europe,Country,AND,Andorra,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,EUR,Europe,Country,AND,Andorra,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,EUR,Europe,Country,AND,Andorra,Year,2019,true,Residence Area Type,Urban,URB,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2019,true,Residence Area Type,Urban,URB,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,WPR,Western Pacific,Country,AUS,Australia,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,WPR,Western Pacific,Country,AUS,Australia,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,WPR,Western Pacific,Country,AUS,Australia,Year,2019,true,Residence Area Type,Urban,URB,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,EUR,Europe,Country,AUT,Austria,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,EUR,Europe,Country,AUT,Austria,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,EUR,Europe,Country,AUT,Austria,Year,2019,true,Residence Area Type,Urban,URB,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AMR,Americas,Country,BHS,Bahamas,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AMR,Americas,Country,BHS,Bahamas,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AMR,Americas,Country,BHS,Bahamas,Year,2019,true,Residence Area Type,Urban,URB,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2019,true,Residence Area Type,Urban,URB,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AMR,Americas,Country,BRB,Barbados,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AMR,Americas,Country,BRB,Barbados,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,AMR,Americas,Country,BRB,Barbados,Year,2019,true,Residence Area Type,Urban,URB,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,EUR,Europe,Country,BEL,Belgium,Year,2019,true,Residence Area Type,Rural,RUR,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,EUR,Europe,Country,BEL,Belgium,Year,2019,true,Residence Area Type,Total,TOTL,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
PHE_HHAIR_PROP_POP_CLEAN_FUELS,Proportion of population with primary reliance on clean fuels and technologies for cooking (%),text,EUR,Europe,Country,BEL,Belgium,Year,2019,true,Residence Area Type,Urban,URB,,,,,,,,,,100,,,100,,100,100 [100 – 100],,,EN,2021-06-07T07:00:00.000Z
